(98828, 73878, 62885, 100253, 116663, 105404, 114677, 101469, 116023, 104161)
(73878, 62885, 100253, 116663, 105404, 114677, 101469, 116023, 104161, 120383)
(62885, 100253, 116663, 105404, 114677, 101469, 116023, 104161, 120383, 111857)
(100253, 116663, 105404, 114677, 101469, 116023, 104161, 120383, 111857, 99935)
(116663, 105404, 114677, 101469, 116023, 104161, 120383, 111857, 99935, 114957)
(105404, 114677, 101469, 116023, 104161, 120383, 111857, 99935, 114957, 102035)
(114677, 101469, 116023, 104161, 120383, 111857, 99935, 114957, 102035, 124323)
(101469, 116023, 104161, 120383, 111857, 99935, 114957, 102035, 124323, 120724)
(116023, 104161, 120383, 111857, 99935, 114957, 102035, 124323, 120724, 123813)
(104161, 120383, 111857, 99935, 114957, 102035, 124323, 120724, 123813, 119705)
(120383, 111857, 99935, 114957, 102035, 124323, 120724, 123813, 119705, 121771)
(111857, 99935, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115625)
(99935, 114957, 102035, 124323, 120724, 123813, 119705, 121771, 115625, 113528)
(114957, 102035, 124323, 120724, 123813, 119705, 121771, 115625, 113528, 99181)
(102035, 124323, 120724, 123813, 119705, 121771, 115625, 113528, 99181, 117544)
(124323, 120724, 123813, 119705, 121771, 115625, 113528, 99181, 117544, 111263)
(120724, 123813, 119705, 121771, 115625, 113528, 99181, 117544, 111263, 94608)
(123813, 119705, 121771, 115625, 113528, 99181, 117544, 111263, 94608, 109469)
(119705, 121771, 115625, 113528, 99181, 117544, 111263, 94608, 109469, 91063)
(121771, 115625, 113528, 99181, 117544, 111263, 94608, 109469, 91063, 101351)
(115625, 113528, 99181, 117544, 111263, 94608, 109469, 91063, 101351, 78923)
(113528, 99181, 117544, 111263, 94608, 109469, 91063, 101351, 78923, 72959)
(99181, 117544, 111263, 94608, 109469, 91063, 101351, 78923, 72959, 107140)
(117544, 111263, 94608, 109469, 91063, 101351, 78923, 72959, 107140, 86401)
(111263, 94608, 109469, 91063, 101351, 78923, 72959, 107140, 86401, 93055)
(94608, 109469, 91063, 101351, 78923, 72959, 107140, 86401, 93055, 105292)
(109469, 91063, 101351, 78923, 72959, 107140, 86401, 93055, 105292, 126741)
(91063, 101351, 78923, 72959, 107140, 86401, 93055, 105292, 126741, 125597)
(101351, 78923, 72959, 107140, 86401, 93055, 105292, 126741, 125597, 123319)
(78923, 72959, 107140, 86401, 93055, 105292, 126741, 125597, 123319, 122813)
(72959, 107140, 86401, 93055, 105292, 126741, 125597, 123319, 122813, 117747)
(107140, 86401, 93055, 105292, 126741, 125597, 123319, 122813, 117747, 128099)
(86401, 93055, 105292, 126741, 125597, 123319, 122813, 117747, 128099, 119060)
(93055, 105292, 126741, 125597, 123319, 122813, 117747, 128099, 119060, 114295)
(105292, 126741, 125597, 123319, 122813, 117747, 128099, 119060, 114295, 100711)
(126741, 125597, 123319, 122813, 117747, 128099, 119060, 114295, 100711, 121675)
(125597, 123319, 122813, 117747, 128099, 119060, 114295, 100711, 121675, 115475)
(123319, 122813, 117747, 128099, 119060, 114295, 100711, 121675, 115475, 113311)
(122813, 117747, 128099, 119060, 114295, 100711, 121675, 115475, 113311, 98747)
(117747, 128099, 119060, 114295, 100711, 121675, 115475, 113311, 98747, 116703)
(128099, 119060, 114295, 100711, 121675, 115475, 113311, 98747, 116703, 109636)
(119060, 114295, 100711, 121675, 115475, 113311, 98747, 116703, 109636, 91393)
(114295, 100711, 121675, 115475, 113311, 98747, 116703, 109636, 91393, 103039)
(100711, 121675, 115475, 113311, 98747, 116703, 109636, 91393, 103039, 125304)
(121675, 115475, 113311, 98747, 116703, 109636, 91393, 103039, 125304, 126829)
(115475, 113311, 98747, 116703, 109636, 91393, 103039, 125304, 126829, 125736)
(113311, 98747, 116703, 109636, 91393, 103039, 125304, 126829, 125736, 123551)
(98747, 116703, 109636, 91393, 103039, 125304, 126829, 125736, 123551, 123319)
(116703, 109636, 91393, 103039, 125304, 126829, 125736, 123551, 123319, 118763)
(109636, 91393, 103039, 125304, 126829, 125736, 123551, 123319, 118763, 130084)
(91393, 103039, 125304, 126829, 125736, 123551, 123319, 118763, 130084, 123077)
(103039, 125304, 126829, 125736, 123551, 123319, 118763, 130084, 123077, 122365)
(125304, 126829, 125736, 123551, 123319, 118763, 130084, 123077, 122365, 116855)
(126829, 125736, 123551, 123319, 118763, 130084, 123077, 122365, 116855, 108861)
(125736, 123551, 123319, 118763, 130084, 123077, 122365, 116855, 108861, 89843)
(123551, 123319, 118763, 130084, 123077, 122365, 116855, 108861, 89843, 99939)
(123319, 118763, 130084, 123077, 122365, 116855, 108861, 89843, 99939, 119060)
(118763, 130084, 123077, 122365, 116855, 108861, 89843, 99939, 119060, 114295)
(130084, 123077, 122365, 116855, 108861, 89843, 99939, 119060, 114295, 100711)
(123077, 122365, 116855, 108861, 89843, 99939, 119060, 114295, 100711, 121675)
(122365, 116855, 108861, 89843, 99939, 119060, 114295, 100711, 121675, 115472)
(116855, 108861, 89843, 99939, 119060, 114295, 100711, 121675, 115472, 113309)
(108861, 89843, 99939, 119060, 114295, 100711, 121675, 115472, 113309, 98696)
(89843, 99939, 119060, 114295, 100711, 121675, 115472, 113309, 98696, 116575)
(99939, 119060, 114295, 100711, 121675, 115472, 113309, 98696, 116575, 109367)
(119060, 114295, 100711, 121675, 115472, 113309, 98696, 116575, 109367, 90786)
(114295, 100711, 121675, 115472, 113309, 98696, 116575, 109367, 90786, 101826)
(100711, 121675, 115472, 113309, 98696, 116575, 109367, 90786, 101826, 122877)
(121675, 115472, 113309, 98696, 116575, 109367, 90786, 101826, 122877, 121933)
